Application_ID,Applicant_name,Father_name,Mother_name,Gender,DOB,Category_Caste,10th_marks,10th_passing_year,Education_Type,12th_Diploma_marks,12th_passing_year,CET_percentile,CET_Scorecard_PDF,10th_Marksheet_PDF,12th_Diploma_Marksheet_PDF,Leaving_Certificate_PDF,Caste_Certificate_PDF,Application_Form_PDF
APP0229,Anita Sanghvi,Veer Sanghvi,Vrishti Sanghvi,Female,2003-06-25,OBC,61.94,2018,12th,92.22,2022,68.45,APP0229_CET_Scorecard.pdf,APP0229_10th_Marksheet.pdf,APP0229_12th_Diploma_Marksheet.pdf,APP0229_Leaving_Certificate.pdf,APP0229_Caste_Certificate.pdf,APP0229_Application_Form.pdf
APP0230,Chakrika Devi,Anay Devi,Hiral Devi,Female,2004-02-13,OBC,71.14,2019,12th,56.65,2021,81.18,APP0230_CET_Scorecard.pdf,APP0230_10th_Marksheet.pdf,APP0230_12th_Diploma_Marksheet.pdf,APP0230_Leaving_Certificate.pdf,APP0230_Caste_Certificate.pdf,APP0230_Application_Form.pdf
APP0231,Qarin Kannan,Vedant Kannan,Neha Kannan,Male,2003-10-30,SC/ST,80.42,2020,Diploma,91.7,2020,64.18,APP0231_CET_Scorecard.pdf,APP0231_10th_Marksheet.pdf,APP0231_12th_Diploma_Marksheet.pdf,APP0231_Leaving_Certificate.pdf,APP0231_Caste_Certificate.pdf,APP0231_Application_Form.pdf
APP0232,Eshana Soni,Bachittar Soni,Krishna Soni,Female,2006-02-27,SC/ST,75.36,2019,12th,55.2,2020,92.3,APP0232_CET_Scorecard.pdf,APP0232_10th_Marksheet.pdf,APP0232_12th_Diploma_Marksheet.pdf,APP0232_Leaving_Certificate.pdf,APP0232_Caste_Certificate.pdf,APP0232_Application_Form.pdf
APP0233,Isaac Choudhury,Gagan Choudhury,Aradhana Choudhury,Male,2003-06-17,OBC,95.95,2019,12th,68.36,2022,76.13,APP0233_CET_Scorecard.pdf,APP0233_10th_Marksheet.pdf,APP0233_12th_Diploma_Marksheet.pdf,APP0233_Leaving_Certificate.pdf,APP0233_Caste_Certificate.pdf,APP0233_Application_Form.pdf
APP0234,Divya Gandhi,Dakshesh Gandhi,Ekiya Gandhi,Female,2005-04-04,OPEN,60.02,2018,12th,90.41,2021,64.48,APP0234_CET_Scorecard.pdf,APP0234_10th_Marksheet.pdf,APP0234_12th_Diploma_Marksheet.pdf,APP0234_Leaving_Certificate.pdf,APP0234_Caste_Certificate.pdf,APP0234_Application_Form.pdf
APP0235,Sai Shah,Nitesh Shah,Hiral Shah,Male,2004-08-04,OPEN,91.58,2019,Diploma,87.34,2021,64.24,APP0235_CET_Scorecard.pdf,APP0235_10th_Marksheet.pdf,APP0235_12th_Diploma_Marksheet.pdf,APP0235_Leaving_Certificate.pdf,APP0235_Caste_Certificate.pdf,APP0235_Application_Form.pdf
APP0236,Harinakshi Choudhry,Gautam Choudhry,Ojasvi Choudhry,Female,2006-12-14,OPEN,94.05,2020,12th,93.52,2020,90.33,APP0236_CET_Scorecard.pdf,APP0236_10th_Marksheet.pdf,APP0236_12th_Diploma_Marksheet.pdf,APP0236_Leaving_Certificate.pdf,APP0236_Caste_Certificate.pdf,APP0236_Application_Form.pdf
APP0237,Theodore Chahal,Anmol Chahal,Mitali Chahal,Male,2002-12-19,OPEN,69.38,2020,12th,70.17,2021,98.88,APP0237_CET_Scorecard.pdf,APP0237_10th_Marksheet.pdf,APP0237_12th_Diploma_Marksheet.pdf,APP0237_Leaving_Certificate.pdf,APP0237_Caste_Certificate.pdf,APP0237_Application_Form.pdf
APP0238,Akshay Doshi,Lucky Doshi,Urishilla Doshi,Male,2007-02-10,OPEN,60.7,2018,Diploma,66.78,2021,60.96,APP0238_CET_Scorecard.pdf,APP0238_10th_Marksheet.pdf,APP0238_12th_Diploma_Marksheet.pdf,APP0238_Leaving_Certificate.pdf,APP0238_Caste_Certificate.pdf,APP0238_Application_Form.pdf
APP0239,George Mohan,Girik Mohan,Chandani Mohan,Male,2005-08-07,OBC,64.38,2018,12th,94.82,2021,97.49,APP0239_CET_Scorecard.pdf,APP0239_10th_Marksheet.pdf,APP0239_12th_Diploma_Marksheet.pdf,APP0239_Leaving_Certificate.pdf,APP0239_Caste_Certificate.pdf,APP0239_Application_Form.pdf
APP0240,Simon Chander,Devansh Chander,Rachana Chander,Male,2002-11-22,SC/ST,91.45,2020,12th,91.61,2020,99.12,APP0240_CET_Scorecard.pdf,APP0240_10th_Marksheet.pdf,APP0240_12th_Diploma_Marksheet.pdf,APP0240_Leaving_Certificate.pdf,APP0240_Caste_Certificate.pdf,APP0240_Application_Form.pdf
APP0241,Yash Mitter,Mason Mitter,Manya Mitter,Male,2006-01-02,SC/ST,61.32,2019,Diploma,78.76,2022,68.72,APP0241_CET_Scorecard.pdf,APP0241_10th_Marksheet.pdf,APP0241_12th_Diploma_Marksheet.pdf,APP0241_Leaving_Certificate.pdf,APP0241_Caste_Certificate.pdf,APP0241_Application_Form.pdf
APP0242,Atharv Gill,Ikbal Gill,Lila Gill,Male,2007-05-12,OBC,60.3,2020,12th,74.81,2020,91.09,APP0242_CET_Scorecard.pdf,APP0242_10th_Marksheet.pdf,APP0242_12th_Diploma_Marksheet.pdf,APP0242_Leaving_Certificate.pdf,APP0242_Caste_Certificate.pdf,APP0242_Application_Form.pdf
APP0243,Alka Shah,Nathan Shah,Jhalak Shah,Female,2002-12-06,OPEN,66.92,2020,Diploma,80.95,2021,82.25,APP0243_CET_Scorecard.pdf,APP0243_10th_Marksheet.pdf,APP0243_12th_Diploma_Marksheet.pdf,APP0243_Leaving_Certificate.pdf,APP0243_Caste_Certificate.pdf,APP0243_Application_Form.pdf
APP0244,Balvan Bali,Dakshesh Bali,Arunima Bali,Male,2007-10-30,SC/ST,84.05,2020,12th,76.67,2020,83.18,APP0244_CET_Scorecard.pdf,APP0244_10th_Marksheet.pdf,APP0244_12th_Diploma_Marksheet.pdf,APP0244_Leaving_Certificate.pdf,APP0244_Caste_Certificate.pdf,APP0244_Application_Form.pdf
APP0245,Hemani Gopal,Gabriel Gopal,Leela Gopal,Female,2006-06-22,OBC,66.23,2019,Diploma,65.88,2022,66.51,APP0245_CET_Scorecard.pdf,APP0245_10th_Marksheet.pdf,APP0245_12th_Diploma_Marksheet.pdf,APP0245_Leaving_Certificate.pdf,APP0245_Caste_Certificate.pdf,APP0245_Application_Form.pdf
APP0246,Ansh Prashad,Ranveer Prashad,Nandini Prashad,Male,2007-10-17,OPEN,65.3,2018,12th,71.38,2021,81.0,APP0246_CET_Scorecard.pdf,APP0246_10th_Marksheet.pdf,APP0246_12th_Diploma_Marksheet.pdf,APP0246_Leaving_Certificate.pdf,APP0246_Caste_Certificate.pdf,APP0246_Application_Form.pdf
APP0247,Brijesh Purohit,Darpan Purohit,Watika Purohit,Male,2007-06-27,EWS,96.25,2020,Diploma,88.93,2021,88.3,APP0247_CET_Scorecard.pdf,APP0247_10th_Marksheet.pdf,APP0247_12th_Diploma_Marksheet.pdf,APP0247_Leaving_Certificate.pdf,APP0247_Caste_Certificate.pdf,APP0247_Application_Form.pdf
APP0248,Sudiksha Raju,Chatresh Raju,Mahika Raju,Female,2005-01-14,EWS,76.46,2018,12th,73.16,2021,93.43,APP0248_CET_Scorecard.pdf,APP0248_10th_Marksheet.pdf,APP0248_12th_Diploma_Marksheet.pdf,APP0248_Leaving_Certificate.pdf,APP0248_Caste_Certificate.pdf,APP0248_Application_Form.pdf
APP0249,Tanveer Bhatt,Hitesh Bhatt,Megha Bhatt,Male,2003-04-07,SC/ST,74.03,2018,12th,75.95,2021,82.52,APP0249_CET_Scorecard.pdf,APP0249_10th_Marksheet.pdf,APP0249_12th_Diploma_Marksheet.pdf,APP0249_Leaving_Certificate.pdf,APP0249_Caste_Certificate.pdf,APP0249_Application_Form.pdf
APP0250,Mitesh Khanna,Vihaan Khanna,Arya Khanna,Male,2004-06-19,OBC,64.3,2018,12th,87.03,2020,94.69,APP0250_CET_Scorecard.pdf,APP0250_10th_Marksheet.pdf,APP0250_12th_Diploma_Marksheet.pdf,APP0250_Leaving_Certificate.pdf,APP0250_Caste_Certificate.pdf,APP0250_Application_Form.pdf
APP0251,Lopa Agate,David Agate,Lopa Agate,Female,2004-01-18,OBC,97.42,2020,12th,91.77,2021,61.7,APP0251_CET_Scorecard.pdf,APP0251_10th_Marksheet.pdf,APP0251_12th_Diploma_Marksheet.pdf,APP0251_Leaving_Certificate.pdf,APP0251_Caste_Certificate.pdf,APP0251_Application_Form.pdf
APP0252,Omisha Mani,Chandresh Mani,Keya Mani,Female,2003-10-08,SC/ST,67.62,2019,12th,78.15,2021,82.53,APP0252_CET_Scorecard.pdf,APP0252_10th_Marksheet.pdf,APP0252_12th_Diploma_Marksheet.pdf,APP0252_Leaving_Certificate.pdf,APP0252_Caste_Certificate.pdf,APP0252_Application_Form.pdf
APP0253,Ubika Krish,Tanay Krish,Ladli Krish,Female,2004-12-20,OBC,84.91,2019,Diploma,75.4,2020,92.67,APP0253_CET_Scorecard.pdf,APP0253_10th_Marksheet.pdf,APP0253_12th_Diploma_Marksheet.pdf,APP0253_Leaving_Certificate.pdf,APP0253_Caste_Certificate.pdf,APP0253_Application_Form.pdf
APP0254,Garima Devi,Ansh Devi,Ikshita Devi,Female,2006-08-18,OBC,74.26,2019,Diploma,79.28,2020,69.96,APP0254_CET_Scorecard.pdf,APP0254_10th_Marksheet.pdf,APP0254_12th_Diploma_Marksheet.pdf,APP0254_Leaving_Certificate.pdf,APP0254_Caste_Certificate.pdf,APP0254_Application_Form.pdf
APP0255,Warda Chawla,Abhiram Chawla,Yachana Chawla,Female,2006-03-06,EWS,71.87,2019,Diploma,82.18,2021,91.56,APP0255_CET_Scorecard.pdf,APP0255_10th_Marksheet.pdf,APP0255_12th_Diploma_Marksheet.pdf,APP0255_Leaving_Certificate.pdf,APP0255_Caste_Certificate.pdf,APP0255_Application_Form.pdf
APP0256,Advaith Doshi,Shivansh Doshi,Vasana Doshi,Male,2006-06-13,EWS,72.99,2019,12th,81.07,2020,76.47,APP0256_CET_Scorecard.pdf,APP0256_10th_Marksheet.pdf,APP0256_12th_Diploma_Marksheet.pdf,APP0256_Leaving_Certificate.pdf,APP0256_Caste_Certificate.pdf,APP0256_Application_Form.pdf
APP0257,Umang Wable,Nakul Wable,Reva Wable,Male,2004-07-20,OBC,83.36,2018,Diploma,57.56,2021,78.07,APP0257_CET_Scorecard.pdf,APP0257_10th_Marksheet.pdf,APP0257_12th_Diploma_Marksheet.pdf,APP0257_Leaving_Certificate.pdf,APP0257_Caste_Certificate.pdf,APP0257_Application_Form.pdf
APP0258,Ucchal Kohli,Devansh Kohli,Nandini Kohli,Female,2004-10-06,SC/ST,61.84,2020,12th,69.51,2020,65.51,APP0258_CET_Scorecard.pdf,APP0258_10th_Marksheet.pdf,APP0258_12th_Diploma_Marksheet.pdf,APP0258_Leaving_Certificate.pdf,APP0258_Caste_Certificate.pdf,APP0258_Application_Form.pdf
APP0259,Azad Boase,Ekavir Boase,Nidra Boase,Male,2007-03-07,EWS,73.44,2018,12th,86.38,2020,70.67,APP0259_CET_Scorecard.pdf,APP0259_10th_Marksheet.pdf,APP0259_12th_Diploma_Marksheet.pdf,APP0259_Leaving_Certificate.pdf,APP0259_Caste_Certificate.pdf,APP0259_Application_Form.pdf
APP0260,Bimala Bala,Ranveer Bala,Kamala Bala,Female,2004-01-16,OPEN,80.7,2018,Diploma,66.61,2021,61.55,APP0260_CET_Scorecard.pdf,APP0260_10th_Marksheet.pdf,APP0260_12th_Diploma_Marksheet.pdf,APP0260_Leaving_Certificate.pdf,APP0260_Caste_Certificate.pdf,APP0260_Application_Form.pdf
APP0261,Aditya Kapoor,Luke Kapoor,Advika Kapoor,Male,2004-06-09,OPEN,71.48,2020,12th,76.48,2021,95.61,APP0261_CET_Scorecard.pdf,APP0261_10th_Marksheet.pdf,APP0261_12th_Diploma_Marksheet.pdf,APP0261_Leaving_Certificate.pdf,APP0261_Caste_Certificate.pdf,APP0261_Application_Form.pdf
APP0262,Jeet Bhasin,Neel Bhasin,Anya Bhasin,Male,2003-02-06,OPEN,66.97,2020,12th,82.8,2021,97.46,APP0262_CET_Scorecard.pdf,APP0262_10th_Marksheet.pdf,APP0262_12th_Diploma_Marksheet.pdf,APP0262_Leaving_Certificate.pdf,APP0262_Caste_Certificate.pdf,APP0262_Application_Form.pdf
APP0263,Samar Wali,Joshua Wali,Hema Wali,Male,2007-01-30,OPEN,77.51,2020,Diploma,85.23,2020,86.13,APP0263_CET_Scorecard.pdf,APP0263_10th_Marksheet.pdf,APP0263_12th_Diploma_Marksheet.pdf,APP0263_Leaving_Certificate.pdf,APP0263_Caste_Certificate.pdf,APP0263_Application_Form.pdf
APP0264,Tripti Mody,Dhruv Mody,Siya Mody,Female,2005-07-03,EWS,71.34,2020,Diploma,88.55,2022,97.6,APP0264_CET_Scorecard.pdf,APP0264_10th_Marksheet.pdf,APP0264_12th_Diploma_Marksheet.pdf,APP0264_Leaving_Certificate.pdf,APP0264_Caste_Certificate.pdf,APP0264_Application_Form.pdf
APP0265,Anjali Sankaran,Upkaar Sankaran,Wakeeta Sankaran,Female,2004-12-24,OPEN,62.38,2018,12th,68.24,2021,90.77,APP0265_CET_Scorecard.pdf,APP0265_10th_Marksheet.pdf,APP0265_12th_Diploma_Marksheet.pdf,APP0265_Leaving_Certificate.pdf,APP0265_Caste_Certificate.pdf,APP0265_Application_Form.pdf
APP0266,Megha Dada,Jagat Dada,Falguni Dada,Female,2006-10-26,SC/ST,66.12,2018,12th,71.04,2020,64.63,APP0266_CET_Scorecard.pdf,APP0266_10th_Marksheet.pdf,APP0266_12th_Diploma_Marksheet.pdf,APP0266_Leaving_Certificate.pdf,APP0266_Caste_Certificate.pdf,APP0266_Application_Form.pdf
APP0267,Qabil Baria,Naveen Baria,Vinaya Baria,Male,2007-06-20,EWS,81.03,2019,Diploma,77.55,2021,80.56,APP0267_CET_Scorecard.pdf,APP0267_10th_Marksheet.pdf,APP0267_12th_Diploma_Marksheet.pdf,APP0267_Leaving_Certificate.pdf,APP0267_Caste_Certificate.pdf,APP0267_Application_Form.pdf
APP0268,Yuvraj Karnik,Parth Karnik,Upma Karnik,Male,2006-06-10,OBC,83.69,2020,12th,62.2,2021,86.02,APP0268_CET_Scorecard.pdf,APP0268_10th_Marksheet.pdf,APP0268_12th_Diploma_Marksheet.pdf,APP0268_Leaving_Certificate.pdf,APP0268_Caste_Certificate.pdf,APP0268_Application_Form.pdf
APP0269,Aishani Borde,Ojas Borde,Zansi Borde,Female,2007-07-31,OPEN,85.63,2020,12th,65.49,2020,86.26,APP0269_CET_Scorecard.pdf,APP0269_10th_Marksheet.pdf,APP0269_12th_Diploma_Marksheet.pdf,APP0269_Leaving_Certificate.pdf,APP0269_Caste_Certificate.pdf,APP0269_Application_Form.pdf
APP0270,Zehaan Borde,Upkaar Borde,Kala Borde,Male,2004-07-09,OBC,64.54,2020,Diploma,91.22,2022,87.48,APP0270_CET_Scorecard.pdf,APP0270_10th_Marksheet.pdf,APP0270_12th_Diploma_Marksheet.pdf,APP0270_Leaving_Certificate.pdf,APP0270_Caste_Certificate.pdf,APP0270_Application_Form.pdf
APP0271,Zarna Hans,Laksh Hans,Yahvi Hans,Female,2003-12-25,OPEN,72.12,2018,12th,91.18,2020,88.61,APP0271_CET_Scorecard.pdf,APP0271_10th_Marksheet.pdf,APP0271_12th_Diploma_Marksheet.pdf,APP0271_Leaving_Certificate.pdf,APP0271_Caste_Certificate.pdf,APP0271_Application_Form.pdf
APP0272,Vyanjana Mukherjee,Zayyan Mukherjee,Ekantika Mukherjee,Female,2005-06-02,OPEN,92.55,2020,12th,68.16,2022,85.25,APP0272_CET_Scorecard.pdf,APP0272_10th_Marksheet.pdf,APP0272_12th_Diploma_Marksheet.pdf,APP0272_Leaving_Certificate.pdf,APP0272_Caste_Certificate.pdf,APP0272_Application_Form.pdf
APP0273,Triya Mangal,Gabriel Mangal,Priya Mangal,Female,2007-02-22,EWS,90.12,2018,12th,87.33,2022,70.18,APP0273_CET_Scorecard.pdf,APP0273_10th_Marksheet.pdf,APP0273_12th_Diploma_Marksheet.pdf,APP0273_Leaving_Certificate.pdf,APP0273_Caste_Certificate.pdf,APP0273_Application_Form.pdf
APP0274,Timothy Mahal,Samaksh Mahal,Harita Mahal,Male,2006-02-10,SC/ST,64.61,2018,12th,71.04,2022,91.19,APP0274_CET_Scorecard.pdf,APP0274_10th_Marksheet.pdf,APP0274_12th_Diploma_Marksheet.pdf,APP0274_Leaving_Certificate.pdf,APP0274_Caste_Certificate.pdf,APP0274_Application_Form.pdf
APP0275,Yashodhara Saran,Rohan Saran,Raagini Saran,Female,2004-10-12,EWS,89.47,2019,12th,66.67,2020,87.59,APP0275_CET_Scorecard.pdf,APP0275_10th_Marksheet.pdf,APP0275_12th_Diploma_Marksheet.pdf,APP0275_Leaving_Certificate.pdf,APP0275_Caste_Certificate.pdf,APP0275_Application_Form.pdf
APP0276,Kamya Oza,Udarsh Oza,Kala Oza,Female,2006-10-28,SC/ST,88.98,2019,12th,91.37,2021,96.08,APP0276_CET_Scorecard.pdf,APP0276_10th_Marksheet.pdf,APP0276_12th_Diploma_Marksheet.pdf,APP0276_Leaving_Certificate.pdf,APP0276_Caste_Certificate.pdf,APP0276_Application_Form.pdf
APP0277,Farhan Memon,Orinder Memon,Aachal Memon,Male,2003-02-25,SC/ST,79.03,2018,12th,66.77,2020,91.85,APP0277_CET_Scorecard.pdf,APP0277_10th_Marksheet.pdf,APP0277_12th_Diploma_Marksheet.pdf,APP0277_Leaving_Certificate.pdf,APP0277_Caste_Certificate.pdf,APP0277_Application_Form.pdf
APP0278,Girish Hora,Vivaan Hora,Qushi Hora,Male,2003-08-07,OPEN,69.82,2019,12th,85.46,2021,64.05,APP0278_CET_Scorecard.pdf,APP0278_10th_Marksheet.pdf,APP0278_12th_Diploma_Marksheet.pdf,APP0278_Leaving_Certificate.pdf,APP0278_Caste_Certificate.pdf,APP0278_Application_Form.pdf
APP0279,Zaid Cheema,Dhruv Cheema,Eiravati Cheema,Male,2005-06-04,OPEN,80.81,2018,12th,55.45,2020,91.75,APP0279_CET_Scorecard.pdf,APP0279_10th_Marksheet.pdf,APP0279_12th_Diploma_Marksheet.pdf,APP0279_Leaving_Certificate.pdf,APP0279_Caste_Certificate.pdf,APP0279_Application_Form.pdf
APP0280,Zehaan Hari,Faras Hari,Damini Hari,Male,2004-09-23,OPEN,67.68,2019,Diploma,68.93,2021,74.46,APP0280_CET_Scorecard.pdf,APP0280_10th_Marksheet.pdf,APP0280_12th_Diploma_Marksheet.pdf,APP0280_Leaving_Certificate.pdf,APP0280_Caste_Certificate.pdf,APP0280_Application_Form.pdf
APP0281,Girik Sanghvi,Aditya Sanghvi,Januja Sanghvi,Male,2003-07-05,OPEN,66.29,2019,12th,93.9,2020,77.85,APP0281_CET_Scorecard.pdf,APP0281_10th_Marksheet.pdf,APP0281_12th_Diploma_Marksheet.pdf,APP0281_Leaving_Certificate.pdf,APP0281_Caste_Certificate.pdf,APP0281_Application_Form.pdf
APP0282,Qushi Srinivas,Chanakya Srinivas,Zaitra Srinivas,Female,2004-09-24,OPEN,75.56,2018,12th,73.91,2021,76.3,APP0282_CET_Scorecard.pdf,APP0282_10th_Marksheet.pdf,APP0282_12th_Diploma_Marksheet.pdf,APP0282_Leaving_Certificate.pdf,APP0282_Caste_Certificate.pdf,APP0282_Application_Form.pdf
APP0283,Timothy Som,Darsh Som,Damyanti Som,Male,2006-01-16,OBC,87.62,2020,12th,73.65,2022,67.26,APP0283_CET_Scorecard.pdf,APP0283_10th_Marksheet.pdf,APP0283_12th_Diploma_Marksheet.pdf,APP0283_Leaving_Certificate.pdf,APP0283_Caste_Certificate.pdf,APP0283_Application_Form.pdf
APP0284,Aarav Padmanabhan,Manbir Padmanabhan,Anusha Padmanabhan,Male,2007-07-31,OPEN,97.54,2020,12th,67.99,2021,92.8,APP0284_CET_Scorecard.pdf,APP0284_10th_Marksheet.pdf,APP0284_12th_Diploma_Marksheet.pdf,APP0284_Leaving_Certificate.pdf,APP0284_Caste_Certificate.pdf,APP0284_Application_Form.pdf
APP0285,Raghav Khare,Udant Khare,Zaitra Khare,Male,2006-05-29,SC/ST,87.39,2020,12th,60.25,2021,82.63,APP0285_CET_Scorecard.pdf,APP0285_10th_Marksheet.pdf,APP0285_12th_Diploma_Marksheet.pdf,APP0285_Leaving_Certificate.pdf,APP0285_Caste_Certificate.pdf,APP0285_Application_Form.pdf
APP0286,Qasim Pingle,Hemang Pingle,Ekantika Pingle,Male,2004-01-28,SC/ST,66.27,2019,12th,64.41,2020,62.45,APP0286_CET_Scorecard.pdf,APP0286_10th_Marksheet.pdf,APP0286_12th_Diploma_Marksheet.pdf,APP0286_Leaving_Certificate.pdf,APP0286_Caste_Certificate.pdf,APP0286_Application_Form.pdf
APP0287,Quincy Dhillon,Hemang Dhillon,Sanya Dhillon,Male,2005-12-24,OBC,95.43,2018,Diploma,86.78,2021,78.62,APP0287_CET_Scorecard.pdf,APP0287_10th_Marksheet.pdf,APP0287_12th_Diploma_Marksheet.pdf,APP0287_Leaving_Certificate.pdf,APP0287_Caste_Certificate.pdf,APP0287_Application_Form.pdf
APP0288,Joshua Sandal,Nitesh Sandal,Tanmayi Sandal,Male,2006-11-26,OPEN,95.15,2020,Diploma,83.14,2021,86.38,APP0288_CET_Scorecard.pdf,APP0288_10th_Marksheet.pdf,APP0288_12th_Diploma_Marksheet.pdf,APP0288_Leaving_Certificate.pdf,APP0288_Caste_Certificate.pdf,APP0288_Application_Form.pdf
APP0289,Idika Parmar,Hitesh Parmar,Hamsini Parmar,Female,2003-05-21,OPEN,85.04,2020,12th,94.62,2021,76.93,APP0289_CET_Scorecard.pdf,APP0289_10th_Marksheet.pdf,APP0289_12th_Diploma_Marksheet.pdf,APP0289_Leaving_Certificate.pdf,APP0289_Caste_Certificate.pdf,APP0289_Application_Form.pdf
APP0290,Libni Hegde,Teerth Hegde,Hema Hegde,Female,2003-10-10,OBC,84.35,2019,12th,69.57,2021,95.46,APP0290_CET_Scorecard.pdf,APP0290_10th_Marksheet.pdf,APP0290_12th_Diploma_Marksheet.pdf,APP0290_Leaving_Certificate.pdf,APP0290_Caste_Certificate.pdf,APP0290_Application_Form.pdf
APP0291,Indira Sampath,Nachiket Sampath,Yashica Sampath,Female,2003-05-05,OPEN,97.66,2018,12th,84.04,2022,89.84,APP0291_CET_Scorecard.pdf,APP0291_10th_Marksheet.pdf,APP0291_12th_Diploma_Marksheet.pdf,APP0291_Leaving_Certificate.pdf,APP0291_Caste_Certificate.pdf,APP0291_Application_Form.pdf
APP0292,Wyatt Bail,Warinder Bail,Mahika Bail,Male,2004-04-22,OPEN,78.4,2018,12th,55.49,2022,77.51,APP0292_CET_Scorecard.pdf,APP0292_10th_Marksheet.pdf,APP0292_12th_Diploma_Marksheet.pdf,APP0292_Leaving_Certificate.pdf,APP0292_Caste_Certificate.pdf,APP0292_Application_Form.pdf
APP0293,Daksh Devan,Owen Devan,Ira Devan,Male,2004-02-12,EWS,72.64,2020,Diploma,60.49,2021,68.4,APP0293_CET_Scorecard.pdf,APP0293_10th_Marksheet.pdf,APP0293_12th_Diploma_Marksheet.pdf,APP0293_Leaving_Certificate.pdf,APP0293_Caste_Certificate.pdf,APP0293_Application_Form.pdf
APP0294,Ikshita Chaudhry,Wridesh Chaudhry,Kashish Chaudhry,Female,2003-03-05,OPEN,64.62,2018,12th,88.22,2022,74.78,APP0294_CET_Scorecard.pdf,APP0294_10th_Marksheet.pdf,APP0294_12th_Diploma_Marksheet.pdf,APP0294_Leaving_Certificate.pdf,APP0294_Caste_Certificate.pdf,APP0294_Application_Form.pdf
APP0295,Nidra Raja,Qadim Raja,Warda Raja,Female,2003-11-02,SC/ST,70.25,2020,12th,64.83,2021,72.86,APP0295_CET_Scorecard.pdf,APP0295_10th_Marksheet.pdf,APP0295_12th_Diploma_Marksheet.pdf,APP0295_Leaving_Certificate.pdf,APP0295_Caste_Certificate.pdf,APP0295_Application_Form.pdf
APP0296,Tamanna Malhotra,Ayush Malhotra,Siya Malhotra,Female,2004-03-31,EWS,63.81,2018,12th,56.97,2021,95.92,APP0296_CET_Scorecard.pdf,APP0296_10th_Marksheet.pdf,APP0296_12th_Diploma_Marksheet.pdf,APP0296_Leaving_Certificate.pdf,APP0296_Caste_Certificate.pdf,APP0296_Application_Form.pdf
APP0297,Ansh Manne,Abdul Manne,Harinakshi Manne,Male,2006-10-20,OBC,78.4,2019,12th,76.19,2022,99.27,APP0297_CET_Scorecard.pdf,APP0297_10th_Marksheet.pdf,APP0297_12th_Diploma_Marksheet.pdf,APP0297_Leaving_Certificate.pdf,APP0297_Caste_Certificate.pdf,APP0297_Application_Form.pdf
APP0298,Amol Vala,Sathvik Vala,Ekiya Vala,Male,2005-11-03,SC/ST,96.36,2018,12th,92.27,2022,77.11,APP0298_CET_Scorecard.pdf,APP0298_10th_Marksheet.pdf,APP0298_12th_Diploma_Marksheet.pdf,APP0298_Leaving_Certificate.pdf,APP0298_Caste_Certificate.pdf,APP0298_Application_Form.pdf
APP0299,Hemangini Upadhyay,Simon Upadhyay,Rajata Upadhyay,Female,2004-04-13,OBC,96.77,2019,12th,58.88,2021,93.39,APP0299_CET_Scorecard.pdf,APP0299_10th_Marksheet.pdf,APP0299_12th_Diploma_Marksheet.pdf,APP0299_Leaving_Certificate.pdf,APP0299_Caste_Certificate.pdf,APP0299_Application_Form.pdf
APP0300,Abha Barad,Samaksh Barad,Forum Barad,Female,2006-04-30,SC/ST,75.46,2018,12th,67.61,2021,91.83,APP0300_CET_Scorecard.pdf,APP0300_10th_Marksheet.pdf,APP0300_12th_Diploma_Marksheet.pdf,APP0300_Leaving_Certificate.pdf,APP0300_Caste_Certificate.pdf,APP0300_Application_Form.pdf
APP0301,Yashasvi Narula,Agastya Narula,Eta Narula,Female,2005-10-16,OBC,91.58,2019,12th,88.0,2022,83.5,APP0301_CET_Scorecard.pdf,APP0301_10th_Marksheet.pdf,APP0301_12th_Diploma_Marksheet.pdf,APP0301_Leaving_Certificate.pdf,APP0301_Caste_Certificate.pdf,APP0301_Application_Form.pdf
APP0302,Elijah Khurana,Qadim Khurana,Bhavya Khurana,Male,2007-07-13,EWS,73.88,2019,Diploma,57.53,2020,69.99,APP0302_CET_Scorecard.pdf,APP0302_10th_Marksheet.pdf,APP0302_12th_Diploma_Marksheet.pdf,APP0302_Leaving_Certificate.pdf,APP0302_Caste_Certificate.pdf,APP0302_Application_Form.pdf
APP0303,Brinda Minhas,Aryan Minhas,Yashawini Minhas,Female,2003-02-01,OPEN,84.28,2020,12th,66.93,2021,79.86,APP0303_CET_Scorecard.pdf,APP0303_10th_Marksheet.pdf,APP0303_12th_Diploma_Marksheet.pdf,APP0303_Leaving_Certificate.pdf,APP0303_Caste_Certificate.pdf,APP0303_Application_Form.pdf
APP0304,Rishi Dara,Victor Dara,Lavanya Dara,Male,2003-07-24,OPEN,75.82,2019,Diploma,84.12,2021,67.34,APP0304_CET_Scorecard.pdf,APP0304_10th_Marksheet.pdf,APP0304_12th_Diploma_Marksheet.pdf,APP0304_Leaving_Certificate.pdf,APP0304_Caste_Certificate.pdf,APP0304_Application_Form.pdf
APP0305,Balendra Johal,Pratyush Johal,Kala Johal,Male,2007-05-18,SC/ST,92.73,2020,12th,78.04,2021,83.64,APP0305_CET_Scorecard.pdf,APP0305_10th_Marksheet.pdf,APP0305_12th_Diploma_Marksheet.pdf,APP0305_Leaving_Certificate.pdf,APP0305_Caste_Certificate.pdf,APP0305_Application_Form.pdf
