app_id,doc_type,name,father_name,mother_name,dob,school,board,year,percentage,education_type,institution,category,gender,rank,percentile,reason,character,issue_date,certificate_number,issuing_authority,last_institution,year_of_leaving
APP0298,10th_marksheet,Amol Vala,Sathvik Vala,Ekiya Vala,2005-11-03,,,2018,96.36%,,,,,,,,,,,,,
APP0298,diploma_marksheet,Amol Vala,Sathvik Vala,,,,,2022,92.27%,12th,,,,,,,,,,,,
APP0298,leaving_certificate,Amol Vala,Sathvik Vala,,2005-11-03,,,,,,,,,,,,,,,,,
APP0298,cet_scorecard,Amol Vala,Sathvik Vala,Ekiya Vala,2005-11-03,,,,,,,SC/ST,Male,,77.11%,,,,,,,
APP0298,caste_certificate,Amol Vala,Sathvik Vala,,2005-11-03,,,,,,,SC/ST,,,,,,,,,,
APP0298,application_form,Amol Vala,Sathvik Vala,Ekiya Vala,2005-11-03,,,,,,,SC/ST,Male,,,,,,,,,
APP0299,10th_marksheet,Hemangini Upadhyay,Simon Upadhyay,Rajata Upadhyay,2004-04-13,,,2019,96.77%,,,,,,,,,,,,,
APP0299,diploma_marksheet,Hemangini Upadhyay,Simon Upadhyay,,,,,2021,58.88%,12th,,,,,,,,,,,,
APP0299,leaving_certificate,Hemangini Upadhyay,Simon Upadhyay,,2004-04-13,,,,,,,,,,,,,,,,,
APP0299,cet_scorecard,Hemangini Upadhyay,Simon Upadhyay,Rajata Upadhyay,2004-04-13,,,,,,,OBC,Female,,93.39%,,,,,,,
APP0299,caste_certificate,Hemangini Upadhyay,Simon Upadhyay,,2004-04-13,,,,,,,OBC,,,,,,,,,,
APP0299,application_form,Hemangini Upadhyay,Simon Upadhyay,Rajata Upadhyay,2004-04-13,,,,,,,OBC,Female,,,,,,,,,
APP0300,10th_marksheet,Abha Barad,Samaksh Barad,Forum Barad,2006-04-30,,,2018,75.46%,,,,,,,,,,,,,
APP0300,diploma_marksheet,Abha Barad,Samaksh Barad,,,,,2021,67.61%,12th,,,,,,,,,,,,
APP0300,leaving_certificate,Abha Barad,Samaksh Barad,,2006-04-30,,,,,,,,,,,,,,,,,
APP0300,cet_scorecard,Abha Barad,Samaksh Barad,Forum Barad,2006-04-30,,,,,,,SC/ST,Female,,91.83%,,,,,,,
APP0300,caste_certificate,Abha Barad,Samaksh Barad,,2006-04-30,,,,,,,SC/ST,,,,,,,,,,
APP0300,application_form,Abha Barad,Samaksh Barad,Forum Barad,2006-04-30,,,,,,,SC/ST,Female,,,,,,,,,
APP0301,10th_marksheet,Yashasvi Narula,Agastya Narula,Eta Narula,2005-10-16,,,2019,91.58%,,,,,,,,,,,,,
APP0301,diploma_marksheet,Yashasvi Narula,Agastya Narula,,,,,2022,88.0%,12th,,,,,,,,,,,,
APP0301,leaving_certificate,Yashasvi Narula,Agastya Narula,,2005-10-16,,,,,,,,,,,,,,,,,
APP0301,cet_scorecard,Yashasvi Narula,Agastya Narula,Eta Narula,2005-10-16,,,,,,,OBC,Female,,83.5%,,,,,,,
APP0301,caste_certificate,Yashasvi Narula,Agastya Narula,,2005-10-16,,,,,,,OBC,,,,,,,,,,
APP0301,application_form,Yashasvi Narula,Agastya Narula,Eta Narula,2005-10-16,,,,,,,OBC,Female,,,,,,,,,
APP0302,10th_marksheet,Elijah Khurana,Qadim Khurana,Bhavya Khurana,2007-07-13,,,2019,73.88%,,,,,,,,,,,,,
APP0302,diploma_marksheet,Elijah Khurana,Qadim Khurana,,,,,2020,57.53%,Diploma,,,,,,,,,,,,
APP0302,leaving_certificate,Elijah Khurana,Qadim Khurana,,2007-07-13,,,,,,,,,,,,,,,,,
APP0302,cet_scorecard,Elijah Khurana,Qadim Khurana,Bhavya Khurana,2007-07-13,,,,,,,EWS,Male,,69.99%,,,,,,,
APP0302,caste_certificate,Elijah Khurana,Qadim Khurana,,2007-07-13,,,,,,,EWS,,,,,,,,,,
APP0302,application_form,Elijah Khurana,Qadim Khurana,Bhavya Khurana,2007-07-13,,,,,,,EWS,Male,,,,,,,,,
APP0303,10th_marksheet,Brinda Minhas,Aryan Minhas,Yashawini Minhas,2003-02-01,,,2020,84.28%,,,,,,,,,,,,,
APP0303,diploma_marksheet,Brinda Minhas,Aryan Minhas,,,,,2021,66.93%,12th,,,,,,,,,,,,
APP0303,leaving_certificate,Brinda Minhas,Aryan Minhas,,2003-02-01,,,,,,,,,,,,,,,,,
APP0303,cet_scorecard,Brinda Minhas,Aryan Minhas,Yashawini Minhas,2003-02-01,,,,,,,OPEN,Female,,79.86%,,,,,,,
APP0303,caste_certificate,Brinda Minhas,Aryan Minhas,,2003-02-01,,,,,,,OPEN,,,,,,,,,,
APP0303,application_form,Brinda Minhas,Aryan Minhas,Yashawini Minhas,2003-02-01,,,,,,,OPEN,Female,,,,,,,,,
APP0304,10th_marksheet,Rishi Dara,Victor Dara,Lavanya Dara,2003-07-24,,,2019,75.82%,,,,,,,,,,,,,
APP0304,diploma_marksheet,Rishi Dara,Victor Dara,,,,,2021,84.12%,Diploma,,,,,,,,,,,,
APP0304,leaving_certificate,Rishi Dara,Victor Dara,,2003-07-24,,,,,,,,,,,,,,,,,
APP0304,cet_scorecard,Rishi Dara,Victor Dara,Lavanya Dara,2003-07-24,,,,,,,OPEN,Male,,67.34%,,,,,,,
APP0304,caste_certificate,Rishi Dara,Victor Dara,,2003-07-24,,,,,,,OPEN,,,,,,,,,,
APP0304,application_form,Rishi Dara,Victor Dara,Lavanya Dara,2003-07-24,,,,,,,OPEN,Male,,,,,,,,,
APP0305,10th_marksheet,Balendra Johal,Pratyush Johal,Kala Johal,2007-05-18,,,2020,92.73%,,,,,,,,,,,,,
APP0305,diploma_marksheet,Balendra Johal,Pratyush Johal,,,,,2021,78.04%,12th,,,,,,,,,,,,
APP0305,leaving_certificate,Balendra Johal,Pratyush Johal,,2007-05-18,,,,,,,,,,,,,,,,,
APP0305,cet_scorecard,Balendra Johal,Pratyush Johal,Kala Johal,2007-05-18,,,,,,,SC/ST,Male,,83.64%,,,,,,,
APP0305,caste_certificate,Balendra Johal,Pratyush Johal,,2007-05-18,,,,,,,SC/ST,,,,,,,,,,
APP0305,application_form,Balendra Johal,Pratyush Johal,Kala Johal,2007-05-18,,,,,,,SC/ST,Male,,,,,,,,,
APP0306,10th_marksheet,Guneet Sarin,Kiaan Sarin,Kavya Sarin,2003-03-15,,,2020,75.24%,,,,,,,,,,,,,
APP0306,diploma_marksheet,Guneet Sarin,Kiaan Sarin,,,,,2022,71.54%,12th,,,,,,,,,,,,
APP0306,leaving_certificate,Guneet Sarin,Kiaan Sarin,,2003-03-15,,,,,,,,,,,,,,,,,
APP0306,cet_scorecard,Guneet Sarin,Kiaan Sarin,Kavya Sarin,2003-03-15,,,,,,,SC/ST,Male,,62.69%,,,,,,,
APP0306,caste_certificate,Guneet Sarin,Kiaan Sarin,,2003-03-15,,,,,,,SC/ST,,,,,,,,,,
APP0306,application_form,Guneet Sarin,Kiaan Sarin,Kavya Sarin,2003-03-15,,,,,,,SC/ST,Male,,,,,,,,,
APP0307,10th_marksheet,Damyanti Solanki,Jatin Solanki,Janaki Solanki,2004-06-30,,,2018,90.4%,,,,,,,,,,,,,
APP0307,diploma_marksheet,Damyanti Solanki,Jatin Solanki,,,,,2020,57.84%,12th,,,,,,,,,,,,
APP0307,leaving_certificate,Damyanti Solanki,Jatin Solanki,,2004-06-30,,,,,,,,,,,,,,,,,
APP0307,cet_scorecard,Damyanti Solanki,Jatin Solanki,Janaki Solanki,2004-06-30,,,,,,,SC/ST,Female,,90.44%,,,,,,,
APP0307,caste_certificate,Damyanti Solanki,Jatin Solanki,,2004-06-30,,,,,,,SC/ST,,,,,,,,,,
APP0307,application_form,Damyanti Solanki,Jatin Solanki,Janaki Solanki,2004-06-30,,,,,,,SC/ST,Female,,,,,,,,,
APP0308,10th_marksheet,Yadavi Ghosh,Abeer Ghosh,Yochana Ghosh,2004-04-08,,,2020,95.76%,,,,,,,,,,,,,
APP0308,diploma_marksheet,Yadavi Ghosh,Abeer Ghosh,,,,,2022,76.76%,12th,,,,,,,,,,,,
APP0308,leaving_certificate,Yadavi Ghosh,Abeer Ghosh,,2004-04-08,,,,,,,,,,,,,,,,,
APP0308,cet_scorecard,Yadavi Ghosh,Abeer Ghosh,Yochana Ghosh,2004-04-08,,,,,,,SC/ST,Female,,84.28%,,,,,,,
APP0308,caste_certificate,Yadavi Ghosh,Abeer Ghosh,,2004-04-08,,,,,,,SC/ST,,,,,,,,,,
APP0308,application_form,Yadavi Ghosh,Abeer Ghosh,Yochana Ghosh,2004-04-08,,,,,,,SC/ST,Female,,,,,,,,,
APP0309,10th_marksheet,Joshua Krishna,Onkar Krishna,Janya Krishna,2007-07-26,,,2018,85.77%,,,,,,,,,,,,,
APP0309,diploma_marksheet,Joshua Krishna,Onkar Krishna,,,,,2022,65.43%,Diploma,,,,,,,,,,,,
APP0309,leaving_certificate,Joshua Krishna,Onkar Krishna,,2007-07-26,,,,,,,,,,,,,,,,,
APP0309,cet_scorecard,Joshua Krishna,Onkar Krishna,Janya Krishna,2007-07-26,,,,,,,OBC,Male,,89.04%,,,,,,,
APP0309,caste_certificate,Joshua Krishna,Onkar Krishna,,2007-07-26,,,,,,,OBC,,,,,,,,,,
APP0309,application_form,Joshua Krishna,Onkar Krishna,Janya Krishna,2007-07-26,,,,,,,OBC,Male,,,,,,,,,
APP0310,10th_marksheet,Aahana Dora,Jacob Dora,Unnati Dora,2007-07-05,,,2018,96.47%,,,,,,,,,,,,,
APP0310,diploma_marksheet,Aahana Dora,Jacob Dora,,,,,2022,80.23%,Diploma,,,,,,,,,,,,
APP0310,leaving_certificate,Aahana Dora,Jacob Dora,,2007-07-05,,,,,,,,,,,,,,,,,
APP0310,cet_scorecard,Aahana Dora,Jacob Dora,Unnati Dora,2007-07-05,,,,,,,SC/ST,Female,,89.28%,,,,,,,
APP0310,caste_certificate,Aahana Dora,Jacob Dora,,2007-07-05,,,,,,,SC/ST,,,,,,,,,,
APP0310,application_form,Aahana Dora,Jacob Dora,Unnati Dora,2007-07-05,,,,,,,SC/ST,Female,,,,,,,,,
APP0311,10th_marksheet,Simon Konda,Gopal Konda,Omisha Konda,2007-06-11,,,2019,88.56%,,,,,,,,,,,,,
APP0311,diploma_marksheet,Simon Konda,Gopal Konda,,,,,2020,67.65%,12th,,,,,,,,,,,,
APP0311,leaving_certificate,Simon Konda,Gopal Konda,,2007-06-11,,,,,,,,,,,,,,,,,
APP0311,cet_scorecard,Simon Konda,Gopal Konda,Omisha Konda,2007-06-11,,,,,,,OPEN,Male,,62.52%,,,,,,,
APP0311,caste_certificate,Simon Konda,Gopal Konda,,2007-06-11,,,,,,,OPEN,,,,,,,,,,
APP0311,application_form,Simon Konda,Gopal Konda,Omisha Konda,2007-06-11,,,,,,,OPEN,Male,,,,,,,,,
APP0312,10th_marksheet,Balhaar Bains,Faqid Bains,Ridhi Bains,2004-12-01,,,2018,97.08%,,,,,,,,,,,,,
APP0312,diploma_marksheet,Balhaar Bains,Faqid Bains,,,,,2021,86.62%,12th,,,,,,,,,,,,
APP0312,leaving_certificate,Balhaar Bains,Faqid Bains,,2004-12-01,,,,,,,,,,,,,,,,,
APP0312,cet_scorecard,Balhaar Bains,Faqid Bains,Ridhi Bains,2004-12-01,,,,,,,OBC,Male,,77.0%,,,,,,,
APP0312,caste_certificate,Balhaar Bains,Faqid Bains,,2004-12-01,,,,,,,OBC,,,,,,,,,,
APP0312,application_form,Balhaar Bains,Faqid Bains,Ridhi Bains,2004-12-01,,,,,,,OBC,Male,,,,,,,,,
APP0313,10th_marksheet,Oliver Dube,Ayaan Dube,Gaurangi Dube,2006-10-08,,,2020,89.92%,,,,,,,,,,,,,
APP0313,diploma_marksheet,Oliver Dube,Ayaan Dube,,,,,2020,77.58%,12th,,,,,,,,,,,,
APP0313,leaving_certificate,Oliver Dube,Ayaan Dube,,2006-10-08,,,,,,,,,,,,,,,,,
APP0313,cet_scorecard,Oliver Dube,Ayaan Dube,Gaurangi Dube,2006-10-08,,,,,,,OPEN,Male,,82.13%,,,,,,,
APP0313,caste_certificate,Oliver Dube,Ayaan Dube,,2006-10-08,,,,,,,OPEN,,,,,,,,,,
APP0313,application_form,Oliver Dube,Ayaan Dube,Gaurangi Dube,2006-10-08,,,,,,,OPEN,Male,,,,,,,,,
APP0314,10th_marksheet,Henry Dhar,Jatin Dhar,Janani Dhar,2005-12-24,,,2020,71.55%,,,,,,,,,,,,,
APP0314,diploma_marksheet,Henry Dhar,Jatin Dhar,,,,,2020,61.4%,12th,,,,,,,,,,,,
APP0314,leaving_certificate,Henry Dhar,Jatin Dhar,,2005-12-24,,,,,,,,,,,,,,,,,
APP0314,cet_scorecard,Henry Dhar,Jatin Dhar,Janani Dhar,2005-12-24,,,,,,,OPEN,Male,,81.94%,,,,,,,
APP0314,caste_certificate,Henry Dhar,Jatin Dhar,,2005-12-24,,,,,,,OPEN,,,,,,,,,,
APP0314,application_form,Henry Dhar,Jatin Dhar,Janani Dhar,2005-12-24,,,,,,,OPEN,Male,,,,,,,,,
APP0315,10th_marksheet,Liam Narang,Udant Narang,Prisha Narang,2007-06-30,,,2019,78.23%,,,,,,,,,,,,,
APP0315,diploma_marksheet,Liam Narang,Udant Narang,,,,,2022,82.56%,12th,,,,,,,,,,,,
APP0315,leaving_certificate,Liam Narang,Udant Narang,,2007-06-30,,,,,,,,,,,,,,,,,
APP0315,cet_scorecard,Liam Narang,Udant Narang,Prisha Narang,2007-06-30,,,,,,,OPEN,Male,,87.42%,,,,,,,
APP0315,caste_certificate,Liam Narang,Udant Narang,,2007-06-30,,,,,,,OPEN,,,,,,,,,,
APP0315,application_form,Liam Narang,Udant Narang,Prisha Narang,2007-06-30,,,,,,,OPEN,Male,,,,,,,,,
APP0316,10th_marksheet,Anvi Banerjee,Jatin Banerjee,Vinaya Banerjee,2003-10-20,,,2019,67.0%,,,,,,,,,,,,,
APP0316,diploma_marksheet,Anvi Banerjee,Jatin Banerjee,,,,,2020,63.44%,Diploma,,,,,,,,,,,,
APP0316,leaving_certificate,Anvi Banerjee,Jatin Banerjee,,2003-10-20,,,,,,,,,,,,,,,,,
APP0316,cet_scorecard,Anvi Banerjee,Jatin Banerjee,Vinaya Banerjee,2003-10-20,,,,,,,OPEN,Female,,84.67%,,,,,,,
APP0316,caste_certificate,Anvi Banerjee,Jatin Banerjee,,2003-10-20,,,,,,,OPEN,,,,,,,,,,
APP0316,application_form,Anvi Banerjee,Jatin Banerjee,Vinaya Banerjee,2003-10-20,,,,,,,OPEN,Female,,,,,,,,,
APP0317,10th_marksheet,Dhruv Pandya,Ekapad Pandya,Eiravati Pandya,2004-08-25,,,2020,92.27%,,,,,,,,,,,,,
APP0317,diploma_marksheet,Dhruv Pandya,Ekapad Pandya,,,,,2021,83.81%,12th,,,,,,,,,,,,
APP0317,leaving_certificate,Dhruv Pandya,Ekapad Pandya,,2004-08-25,,,,,,,,,,,,,,,,,
APP0317,cet_scorecard,Dhruv Pandya,Ekapad Pandya,Eiravati Pandya,2004-08-25,,,,,,,OPEN,Male,,63.57%,,,,,,,
APP0317,caste_certificate,Dhruv Pandya,Ekapad Pandya,,2004-08-25,,,,,,,OPEN,,,,,,,,,,
APP0317,application_form,Dhruv Pandya,Ekapad Pandya,Eiravati Pandya,2004-08-25,,,,,,,OPEN,Male,,,,,,,,,
APP0318,10th_marksheet,Ekantika Jhaveri,Warjas Jhaveri,Nikita Jhaveri,2005-08-11,,,2018,67.72%,,,,,,,,,,,,,
APP0318,diploma_marksheet,Ekantika Jhaveri,Warjas Jhaveri,,,,,2022,67.96%,12th,,,,,,,,,,,,
APP0318,leaving_certificate,Ekantika Jhaveri,Warjas Jhaveri,,2005-08-11,,,,,,,,,,,,,,,,,
APP0318,cet_scorecard,Ekantika Jhaveri,Warjas Jhaveri,Nikita Jhaveri,2005-08-11,,,,,,,OBC,Female,,70.67%,,,,,,,
APP0318,caste_certificate,Ekantika Jhaveri,Warjas Jhaveri,,2005-08-11,,,,,,,OBC,,,,,,,,,,
APP0318,application_form,Ekantika Jhaveri,Warjas Jhaveri,Nikita Jhaveri,2005-08-11,,,,,,,OBC,Female,,,,,,,,,
APP0319,10th_marksheet,Ansh Nath,Mohammed Nath,Garima Nath,2006-03-03,,,2020,68.2%,,,,,,,,,,,,,
APP0319,diploma_marksheet,Ansh Nath,Mohammed Nath,,,,,2020,85.68%,12th,,,,,,,,,,,,
APP0319,leaving_certificate,Ansh Nath,Mohammed Nath,,2006-03-03,,,,,,,,,,,,,,,,,
APP0319,cet_scorecard,Ansh Nath,Mohammed Nath,Garima Nath,2006-03-03,,,,,,,EWS,Male,,84.6%,,,,,,,
APP0319,caste_certificate,Ansh Nath,Mohammed Nath,,2006-03-03,,,,,,,EWS,,,,,,,,,,
APP0319,application_form,Ansh Nath,Mohammed Nath,Garima Nath,2006-03-03,,,,,,,EWS,Male,,,,,,,,,
APP0320,10th_marksheet,Alexander Kala,Charles Kala,Urishilla Kala,2006-03-16,,,2018,77.48%,,,,,,,,,,,,,
APP0320,diploma_marksheet,Alexander Kala,Charles Kala,,,,,2020,75.87%,Diploma,,,,,,,,,,,,
APP0320,leaving_certificate,Alexander Kala,Charles Kala,,2006-03-16,,,,,,,,,,,,,,,,,
APP0320,cet_scorecard,Alexander Kala,Charles Kala,Urishilla Kala,2006-03-16,,,,,,,OPEN,Male,,91.73%,,,,,,,
APP0320,caste_certificate,Alexander Kala,Charles Kala,,2006-03-16,,,,,,,OPEN,,,,,,,,,,
APP0320,application_form,Alexander Kala,Charles Kala,Urishilla Kala,2006-03-16,,,,,,,OPEN,Male,,,,,,,,,
APP0321,10th_marksheet,Tanay Dugar,Ayushman Dugar,Damini Dugar,2006-02-16,,,2018,62.71%,,,,,,,,,,,,,
APP0321,diploma_marksheet,Tanay Dugar,Ayushman Dugar,,,,,2022,79.19%,12th,,,,,,,,,,,,
APP0321,leaving_certificate,Tanay Dugar,Ayushman Dugar,,2006-02-16,,,,,,,,,,,,,,,,,
APP0321,cet_scorecard,Tanay Dugar,Ayushman Dugar,Damini Dugar,2006-02-16,,,,,,,EWS,Male,,79.76%,,,,,,,
APP0321,caste_certificate,Tanay Dugar,Ayushman Dugar,,2006-02-16,,,,,,,EWS,,,,,,,,,,
APP0321,application_form,Tanay Dugar,Ayushman Dugar,Damini Dugar,2006-02-16,,,,,,,EWS,Male,,,,,,,,,
APP0322,10th_marksheet,Liam Barman,Ansh Barman,Zinal Barman,2003-11-21,,,2020,62.96%,,,,,,,,,,,,,
APP0322,diploma_marksheet,Liam Barman,Ansh Barman,,,,,2020,79.31%,12th,,,,,,,,,,,,
APP0322,leaving_certificate,Liam Barman,Ansh Barman,,2003-11-21,,,,,,,,,,,,,,,,,
APP0322,cet_scorecard,Liam Barman,Ansh Barman,Zinal Barman,2003-11-21,,,,,,,OPEN,Male,,90.75%,,,,,,,
APP0322,caste_certificate,Liam Barman,Ansh Barman,,2003-11-21,,,,,,,OPEN,,,,,,,,,,
APP0322,application_form,Liam Barman,Ansh Barman,Zinal Barman,2003-11-21,,,,,,,OPEN,Male,,,,,,,,,
APP0323,10th_marksheet,Warjas Behl,Gautam Behl,Kamya Behl,2006-03-21,,,2020,83.53%,,,,,,,,,,,,,
APP0323,diploma_marksheet,Warjas Behl,Gautam Behl,,,,,2022,65.92%,12th,,,,,,,,,,,,
APP0323,leaving_certificate,Warjas Behl,Gautam Behl,,2006-03-21,,,,,,,,,,,,,,,,,
APP0323,cet_scorecard,Warjas Behl,Gautam Behl,Kamya Behl,2006-03-21,,,,,,,OPEN,Male,,84.87%,,,,,,,
APP0323,caste_certificate,Warjas Behl,Gautam Behl,,2006-03-21,,,,,,,OPEN,,,,,,,,,,
APP0323,application_form,Warjas Behl,Gautam Behl,Kamya Behl,2006-03-21,,,,,,,OPEN,Male,,,,,,,,,
APP0324,10th_marksheet,Gagan Mane,Kiaan Mane,Amaira Mane,2007-04-01,,,2019,86.06%,,,,,,,,,,,,,
APP0324,diploma_marksheet,Gagan Mane,Kiaan Mane,,,,,2022,59.28%,12th,,,,,,,,,,,,
APP0324,leaving_certificate,Gagan Mane,Kiaan Mane,,2007-04-01,,,,,,,,,,,,,,,,,
APP0324,cet_scorecard,Gagan Mane,Kiaan Mane,Amaira Mane,2007-04-01,,,,,,,OPEN,Male,,75.84%,,,,,,,
APP0324,caste_certificate,Gagan Mane,Kiaan Mane,,2007-04-01,,,,,,,OPEN,,,,,,,,,,
APP0324,application_form,Gagan Mane,Kiaan Mane,Amaira Mane,2007-04-01,,,,,,,OPEN,Male,,,,,,,,,
APP0325,10th_marksheet,Balendra Manda,Teerth Manda,Hema Manda,2004-04-06,,,2019,77.69%,,,,,,,,,,,,,
APP0325,diploma_marksheet,Balendra Manda,Teerth Manda,,,,,2022,78.78%,12th,,,,,,,,,,,,
APP0325,leaving_certificate,Balendra Manda,Teerth Manda,,2004-04-06,,,,,,,,,,,,,,,,,
APP0325,cet_scorecard,Balendra Manda,Teerth Manda,Hema Manda,2004-04-06,,,,,,,OPEN,Male,,94.98%,,,,,,,
APP0325,caste_certificate,Balendra Manda,Teerth Manda,,2004-04-06,,,,,,,OPEN,,,,,,,,,,
APP0325,application_form,Balendra Manda,Teerth Manda,Hema Manda,2004-04-06,,,,,,,OPEN,Male,,,,,,,,,
APP0326,10th_marksheet,Suhani Mutti,William Mutti,Ekantika Mutti,2003-07-07,,,2020,76.0%,,,,,,,,,,,,,
APP0326,diploma_marksheet,Suhani Mutti,William Mutti,,,,,2022,78.15%,Diploma,,,,,,,,,,,,
APP0326,leaving_certificate,Suhani Mutti,William Mutti,,2003-07-07,,,,,,,,,,,,,,,,,
APP0326,cet_scorecard,Suhani Mutti,William Mutti,Ekantika Mutti,2003-07-07,,,,,,,OPEN,Female,,90.04%,,,,,,,
APP0326,caste_certificate,Suhani Mutti,William Mutti,,2003-07-07,,,,,,,OPEN,,,,,,,,,,
APP0326,application_form,Suhani Mutti,William Mutti,Ekantika Mutti,2003-07-07,,,,,,,OPEN,Female,,,,,,,,,
APP0327,10th_marksheet,Vrishti Palla,Azaan Palla,Neha Palla,2005-01-21,,,2020,64.37%,,,,,,,,,,,,,
APP0327,diploma_marksheet,Vrishti Palla,Azaan Palla,,,,,2020,72.41%,12th,,,,,,,,,,,,
APP0327,leaving_certificate,Vrishti Palla,Azaan Palla,,2005-01-21,,,,,,,,,,,,,,,,,
APP0327,cet_scorecard,Vrishti Palla,Azaan Palla,Neha Palla,2005-01-21,,,,,,,OPEN,Female,,62.03%,,,,,,,
APP0327,caste_certificate,Vrishti Palla,Azaan Palla,,2005-01-21,,,,,,,OPEN,,,,,,,,,,
APP0327,application_form,Vrishti Palla,Azaan Palla,Neha Palla,2005-01-21,,,,,,,OPEN,Female,,,,,,,,,
APP0328,10th_marksheet,Deepa Madan,Dominic Madan,Hemangini Madan,2006-11-08,,,2018,93.85%,,,,,,,,,,,,,
APP0328,diploma_marksheet,Deepa Madan,Dominic Madan,,,,,2021,93.94%,12th,,,,,,,,,,,,
APP0328,leaving_certificate,Deepa Madan,Dominic Madan,,2006-11-08,,,,,,,,,,,,,,,,,
APP0328,cet_scorecard,Deepa Madan,Dominic Madan,Hemangini Madan,2006-11-08,,,,,,,OPEN,Female,,72.27%,,,,,,,
APP0328,caste_certificate,Deepa Madan,Dominic Madan,,2006-11-08,,,,,,,OPEN,,,,,,,,,,
APP0328,application_form,Deepa Madan,Dominic Madan,Hemangini Madan,2006-11-08,,,,,,,OPEN,Female,,,,,,,,,
APP0329,10th_marksheet,Pratyush Raj,Arin Raj,Prisha Raj,2004-08-09,,,2018,86.63%,,,,,,,,,,,,,
APP0329,diploma_marksheet,Pratyush Raj,Arin Raj,,,,,2020,59.65%,12th,,,,,,,,,,,,
APP0329,leaving_certificate,Pratyush Raj,Arin Raj,,2004-08-09,,,,,,,,,,,,,,,,,
APP0329,cet_scorecard,Pratyush Raj,Arin Raj,Prisha Raj,2004-08-09,,,,,,,OBC,Male,,71.17%,,,,,,,
APP0329,caste_certificate,Pratyush Raj,Arin Raj,,2004-08-09,,,,,,,OBC,,,,,,,,,,
APP0329,application_form,Pratyush Raj,Arin Raj,Prisha Raj,2004-08-09,,,,,,,OBC,Male,,,,,,,,,
APP0330,10th_marksheet,Ayushman Mann,Baljiwan Mann,Ganga Mann,2003-08-31,,,2019,91.2%,,,,,,,,,,,,,
APP0330,diploma_marksheet,Ayushman Mann,Baljiwan Mann,,,,,2022,77.17%,12th,,,,,,,,,,,,
APP0330,leaving_certificate,Ayushman Mann,Baljiwan Mann,,2003-08-31,,,,,,,,,,,,,,,,,
APP0330,cet_scorecard,Ayushman Mann,Baljiwan Mann,Ganga Mann,2003-08-31,,,,,,,SC/ST,Male,,60.83%,,,,,,,
APP0330,caste_certificate,Ayushman Mann,Baljiwan Mann,,2003-08-31,,,,,,,SC/ST,,,,,,,,,,
APP0330,application_form,Ayushman Mann,Baljiwan Mann,Ganga Mann,2003-08-31,,,,,,,SC/ST,Male,,,,,,,,,
APP0331,10th_marksheet,Jairaj Gour,Chatresh Gour,Yamini Gour,2006-04-07,,,2019,76.26%,,,,,,,,,,,,,
APP0331,diploma_marksheet,Jairaj Gour,Chatresh Gour,,,,,2022,55.43%,Diploma,,,,,,,,,,,,
APP0331,leaving_certificate,Jairaj Gour,Chatresh Gour,,2006-04-07,,,,,,,,,,,,,,,,,
APP0331,cet_scorecard,Jairaj Gour,Chatresh Gour,Yamini Gour,2006-04-07,,,,,,,OBC,Male,,83.09%,,,,,,,
APP0331,caste_certificate,Jairaj Gour,Chatresh Gour,,2006-04-07,,,,,,,OBC,,,,,,,,,,
APP0331,application_form,Jairaj Gour,Chatresh Gour,Yamini Gour,2006-04-07,,,,,,,OBC,Male,,,,,,,,,
APP0332,10th_marksheet,Lakshmi Basak,Aadi Basak,Vamakshi Basak,2005-02-05,,,2018,80.52%,,,,,,,,,,,,,
APP0332,diploma_marksheet,Lakshmi Basak,Aadi Basak,,,,,2022,69.63%,12th,,,,,,,,,,,,
APP0332,leaving_certificate,Lakshmi Basak,Aadi Basak,,2005-02-05,,,,,,,,,,,,,,,,,
APP0332,cet_scorecard,Lakshmi Basak,Aadi Basak,Vamakshi Basak,2005-02-05,,,,,,,EWS,Female,,94.01%,,,,,,,
APP0332,caste_certificate,Lakshmi Basak,Aadi Basak,,2005-02-05,,,,,,,EWS,,,,,,,,,,
APP0332,application_form,Lakshmi Basak,Aadi Basak,Vamakshi Basak,2005-02-05,,,,,,,EWS,Female,,,,,,,,,
APP0333,10th_marksheet,Chatura Anne,Peter Anne,Rajata Anne,2007-03-27,,,2018,66.72%,,,,,,,,,,,,,
APP0333,diploma_marksheet,Chatura Anne,Peter Anne,,,,,2022,64.06%,12th,,,,,,,,,,,,
APP0333,leaving_certificate,Chatura Anne,Peter Anne,,2007-03-27,,,,,,,,,,,,,,,,,
APP0333,cet_scorecard,Chatura Anne,Peter Anne,Rajata Anne,2007-03-27,,,,,,,OPEN,Male,,95.78%,,,,,,,
APP0333,caste_certificate,Chatura Anne,Peter Anne,,2007-03-27,,,,,,,OPEN,,,,,,,,,,
APP0333,application_form,Chatura Anne,Peter Anne,Rajata Anne,2007-03-27,,,,,,,OPEN,Male,,,,,,,,,
APP0334,10th_marksheet,Zansi Bhalla,Balveer Bhalla,Maya Bhalla,2004-01-19,,,2018,91.99%,,,,,,,,,,,,,
APP0334,diploma_marksheet,Zansi Bhalla,Balveer Bhalla,,,,,2021,85.11%,12th,,,,,,,,,,,,
APP0334,leaving_certificate,Zansi Bhalla,Balveer Bhalla,,2004-01-19,,,,,,,,,,,,,,,,,
